Time,air1,clotheswasher1,dishwasher1,furnace1,refrigerator1,solar,grid,Sum of Power,temperature
11/13/2018 0:45,0.001,0,0,0.009,0.083,0.009,0.333,0.102,37.28
11/13/2018 1:00,0.001,0,0,0.009,0.017,0.009,0.268,0.036,36.79
11/13/2018 1:15,0.001,0,0,0.009,0.056,0.009,0.306,0.075,36.79
11/13/2018 1:30,0.001,0,0,0.009,0.126,0.009,0.374,0.145,36.79
11/13/2018 1:45,0.001,0,0,0.009,0.216,0.01,0.463,0.236,36.79
11/13/2018 2:00,0.001,-0.001,0,0.009,0.294,0.008,0.54,0.311,36.32
11/13/2018 2:15,0.001,0,0,0.009,0.123,0.009,0.37,0.142,36.32
11/13/2018 2:30,0.001,0,0,0.009,0.143,0.009,0.389,0.162,36.32
11/13/2018 2:45,0.001,0,0,0.009,0.139,0.009,0.385,0.158,36.32
11/13/2018 3:00,0.001,0,0,0.008,0.127,0.01,0.375,0.146,35.55
11/13/2018 3:15,0.001,0,0,0.008,0.12,0.009,0.366,0.138,35.55
11/13/2018 3:30,0.001,0,0,0.008,0.118,0.009,0.365,0.136,35.55
11/13/2018 3:45,0.001,0,0,0.008,0.128,0.009,0.376,0.146,35.55
11/13/2018 4:00,0.001,0,0,0.008,0.125,0.009,0.371,0.143,34.99
11/13/2018 4:15,0.001,0,0,0.008,0.116,0.01,0.363,0.135,34.99
11/13/2018 4:30,0.001,0,0,0.008,0.076,0.009,0.324,0.094,34.99
11/13/2018 4:45,0.001,0,0,0.009,0.016,0.009,0.266,0.035,34.99
11/13/2018 5:00,0.001,0,0,0.009,0.031,0.009,0.28,0.05,34.84
11/13/2018 5:15,0.001,0,0,0.008,0.128,0.009,0.374,0.146,34.84
11/13/2018 5:30,0.001,0,0,0.008,0.117,0.01,0.368,0.136,34.84
11/13/2018 5:45,0.001,0,0,0.009,0.114,0.009,0.481,0.133,34.84
11/13/2018 6:00,0.001,0,0,0.008,0.051,0.009,0.589,0.069,34.49
11/13/2018 6:15,0.001,0,0,0.008,0.031,0.008,0.944,0.048,34.49
11/13/2018 6:30,0.001,0,0,0.008,0.133,0.019,0.507,0.161,34.49
11/13/2018 6:45,0.001,0,0,0.008,0.134,0.021,0.631,0.164,34.49
11/13/2018 7:00,0.001,0,0,0.008,0.124,0.019,0.609,0.152,34.51
11/13/2018 7:15,0.001,-0.001,0,0.008,0.116,0.006,0.95,0.13,34.51
11/13/2018 7:30,0.002,-0.001,0,0.008,0.124,-0.059,1.321,0.074,34.51
11/13/2018 7:45,0.002,-0.001,0,0.008,0.131,-0.21,0.925,-0.07,34.51
11/13/2018 8:00,0.002,-0.001,0,0.008,0.129,-0.666,0.275,-0.528,34.72
11/13/2018 8:15,0.002,-0.001,0,0.009,0.117,-0.757,0.166,-0.63,34.72
11/13/2018 8:30,0.002,-0.001,0,0.009,0.115,-0.628,0.07,-0.503,34.72
11/13/2018 8:45,0.001,0,0,0.009,0.04,-0.559,-0.293,-0.509,34.72
11/13/2018 9:00,0.001,0,0,0.009,0.018,-0.585,-0.366,-0.557,35.28
11/13/2018 9:15,0.001,0,0,0.009,0.116,-0.606,-0.294,-0.48,35.28
11/13/2018 9:30,0.001,0,0,0.009,0.121,-0.564,-0.166,-0.433,35.28
11/13/2018 9:45,0.001,0,0,0.009,0.119,-0.772,-0.455,-0.643,35.28
11/13/2018 10:00,0.001,0,0,0.009,0.129,-0.993,-0.665,-0.854,35.51
11/13/2018 10:15,0.001,0,0,0.009,0.128,-1.287,-0.957,-1.149,35.51
11/13/2018 10:30,0.001,0,0,0.009,0.117,-1.384,-1.063,-1.257,35.51
11/13/2018 10:45,0.002,0,0,0.009,0.114,-1.726,-1.341,-1.601,35.51
11/13/2018 11:00,0.002,0,0,0.009,0.21,-1.888,-1.445,-1.667,35.97
11/13/2018 11:15,0.002,0,0,0.009,0.303,-2.859,-2.148,-2.545,35.97
11/13/2018 11:30,0.001,0,0,0.009,0.12,-2.226,-1.991,-2.096,35.97
11/13/2018 11:45,0.002,0,0,0.009,0.14,-3.691,-3.43,-3.54,35.97
11/13/2018 12:00,0.002,0,0,0.009,0.136,-3.946,-3.693,-3.799,38.66
11/13/2018 12:15,0.002,0,0,0.009,0.125,-4.031,-3.787,-3.895,38.66
11/13/2018 12:30,0.002,0,0,0.009,0.118,-3.846,-3.61,-3.717,38.66
11/13/2018 12:45,0.002,0,0,0.009,0.116,-4,-3.761,-3.873,38.66
11/13/2018 13:00,0.002,0,0,0.009,0.126,-3.714,-3.472,-3.577,41.28
11/13/2018 13:15,0.002,0,0,0.009,0.123,-3.43,-3.191,-3.296,41.28
11/13/2018 13:30,0.002,0,0,0.009,0.115,-3.246,-3.016,-3.12,41.28
11/13/2018 13:45,0.002,0,0,0.009,0.017,-3.146,-3.009,-3.118,41.28
11/13/2018 14:00,0.002,0,0,0.009,0.016,-3.044,-2.911,-3.017,43.79
11/13/2018 14:15,0.002,0,0,0.009,0.036,-2.947,-2.796,-2.9,43.79
11/13/2018 14:30,0.002,0,0,0.009,0.127,-2.748,-2.508,-2.61,43.79
11/13/2018 14:45,0.002,0,0,0.009,0.117,-2.2,-1.969,-2.072,43.79
11/13/2018 15:00,0.002,0,0,0.009,0.114,-1.919,-1.695,-1.794,44.9
11/13/2018 15:15,0.002,0,0,0.009,0.025,-1.622,-1.418,-1.586,44.9
11/13/2018 15:30,0.002,-0.001,0,0.008,0.066,-1.352,-0.788,-1.277,44.9
11/13/2018 15:45,0.002,0,0,0.009,0.133,-1.102,-0.174,-0.958,44.9
11/13/2018 16:00,0.002,-0.001,0,0.009,0.127,-0.754,-0.054,-0.617,44.97
11/13/2018 16:15,0.002,-0.001,0,0.009,0.117,-0.5,0.184,-0.373,44.97
11/13/2018 16:30,0.002,-0.001,0,0.008,0.114,-0.359,2.67,-0.236,44.97
11/13/2018 16:45,0.002,0,0,0.008,0.126,-0.211,3.932,-0.075,44.97
11/13/2018 17:00,0.002,0,0,0.008,0.13,-0.053,4.035,0.087,43.79
11/13/2018 17:15,0.001,0,0.1,0.008,0.12,0.011,1.944,0.24,43.79
11/13/2018 17:30,0.003,-0.002,1.066,0.006,0.12,0.033,1.372,1.226,43.79
11/13/2018 17:45,0.003,-0.002,1.135,0.006,0.128,0.022,1.435,1.292,43.79
11/13/2018 18:00,0.003,-0.002,1.114,0.006,0.129,0.02,1.414,1.27,41.35
11/13/2018 18:15,0.001,-0.001,0.28,0.008,0.129,0.009,0.594,0.426,41.35
11/13/2018 18:30,0.001,-0.001,0.191,0.008,0.12,0.009,0.502,0.328,41.35
11/13/2018 18:45,0.002,-0.001,0.504,0.007,0.11,0.009,0.797,0.631,41.35
11/13/2018 19:00,0.003,-0.002,1.114,0.006,0.015,0.011,1.297,1.147,38.86
11/13/2018 19:15,0.001,0,0.27,0.008,0.017,0.01,0.48,0.306,38.86
11/13/2018 19:30,0.001,0,0,0.008,0.066,0.009,0.263,0.084,38.86
11/13/2018 19:45,0.001,0,0,0.008,0.126,0.009,0.321,0.144,38.86
11/13/2018 20:00,0.001,0,0,0.008,0.117,0.009,0.312,0.135,37.49
11/13/2018 20:15,0.001,0,0,0.008,0.114,0.009,0.316,0.132,37.49
11/13/2018 20:30,0.001,0,0,0.008,0.121,0.007,3.874,0.137,37.49
11/13/2018 20:45,0.002,-0.001,0,0.009,0.386,0.007,4.519,0.403,37.49
11/13/2018 21:00,0.001,-0.001,0,0.009,0.105,0.007,4.235,0.121,35.93
11/13/2018 21:15,0.001,-0.001,0,0.009,0.137,0.006,4.248,0.152,35.93
11/13/2018 21:30,0.001,0,0,0.008,0.14,0.008,3.768,0.157,35.93
11/13/2018 21:45,0.001,0,0,0.009,0.139,0.008,3.92,0.157,35.93
11/13/2018 22:00,0.001,0,0,0.009,0.137,0.009,3.847,0.156,33.69
11/13/2018 22:15,0.001,0,0,0.009,0.125,0.008,3.727,0.143,33.69
11/13/2018 22:30,0.001,0,0,0.009,0.12,0.008,3.697,0.138,33.69
11/13/2018 22:45,0.001,0,0,0.009,0.123,0.008,3.682,0.141,33.69
11/13/2018 23:00,0.001,0,0,0.009,0.13,0.008,3.641,0.148,32.37
11/13/2018 23:15,0.001,0,0,0.009,0.125,0.009,3.609,0.144,32.37
11/13/2018 23:30,0.001,0,0,0.009,0.117,0.009,1.457,0.136,32.37
11/13/2018 23:45,0.001,0,0,0.009,0.1,0.009,0.343,0.119,32.37
11/14/2018 0:00,0.001,0,0,0.009,0.017,0.009,0.262,0.036,31.41
11/14/2018 0:15,0.001,0,0,0.009,0.049,0.009,0.292,0.068,31.41
11/14/2018 0:30,0.001,0,0,0.009,0.128,0.01,0.318,0.148,31.41
11/14/2018 0:45,0.001,0,0,0.009,0.118,0.009,0.304,0.137,31.41
11/14/2018 1:00,0.001,0,0,0.009,0.115,0.009,0.301,0.134,30.38
11/14/2018 1:15,0.001,0,0,0.009,0.049,0.009,0.238,0.068,30.38
11/14/2018 1:30,0.001,0,0,0.009,0.017,0.009,0.206,0.036,30.38
11/14/2018 1:45,0.001,0,0,0.009,0.101,0.01,0.289,0.121,30.38
11/14/2018 2:00,0.001,0,0,0.009,0.12,0.009,0.306,0.139,29.19
11/14/2018 2:15,0.001,0,0,0.009,0.116,0.009,0.302,0.135,29.19
11/14/2018 2:30,0.001,0,0,0.009,0.087,0.009,0.352,0.106,29.19
11/14/2018 2:45,0.001,0,0,0.009,0.016,0.009,0.302,0.035,29.19
11/14/2018 3:00,0.001,0,0,0.009,0.033,0.01,0.319,0.053,29.17
11/14/2018 3:15,0.001,0,0,0.009,0.127,0.009,0.409,0.146,29.17
11/14/2018 3:30,0.001,0,0,0.009,0.117,0.009,0.398,0.136,29.17
11/14/2018 3:45,0.001,0,0,0.009,0.114,0.009,0.345,0.133,29.17
11/14/2018 4:00,0.001,0,0,0.008,0.038,0.009,0.226,0.056,27.49
11/14/2018 4:15,0.001,0,0,0.008,0.017,0.01,0.203,0.036,27.49
11/14/2018 4:30,0.001,0,0,0.008,0.071,0.009,0.255,0.089,27.49
11/14/2018 4:45,0.001,0,0,0.008,0.123,0.009,0.305,0.141,27.49
11/14/2018 5:00,0.001,0,0,0.009,0.116,0.009,0.299,0.135,28.44
11/14/2018 5:15,0.001,0,0,0.009,0.1,0.009,0.323,0.119,28.44
11/14/2018 5:30,0.001,0.001,0,0.009,0.016,0.01,0.36,0.037,28.44
11/14/2018 5:45,0.001,0,0,0.008,0.017,0.009,0.305,0.035,28.44
11/14/2018 6:00,0.001,0,0,0.009,0.106,0.008,0.461,0.124,27.88
11/14/2018 6:15,0.001,0,0,0.008,0.121,0.011,0.44,0.141,27.88
11/14/2018 6:30,0.001,0.001,0,0.008,0.119,0.021,0.792,0.15,27.88
11/14/2018 6:45,0.001,0,0,0.008,0.128,0.021,0.483,0.158,27.88
11/14/2018 7:00,0.001,0,0,0.008,0.143,0.016,0.343,0.168,26.84
11/14/2018 7:15,0.002,-0.001,0,0.009,0.375,-0.042,0.923,0.343,26.84
11/14/2018 7:30,0.001,-0.001,0,0.009,0.097,-0.084,0.793,0.022,26.84
11/14/2018 7:45,0.001,-0.001,0,0.009,0.128,-0.118,0.746,0.019,26.84
11/14/2018 8:00,0.002,-0.001,0,0.009,0.134,-0.391,0.511,-0.247,30.35
11/14/2018 8:15,0.002,-0.001,0,0.009,0.132,-0.682,0.211,-0.54,30.35
11/14/2018 8:30,0.002,-0.001,0,0.009,0.12,-1.217,-0.325,-1.087,30.35
11/14/2018 8:45,0.002,-0.001,0,0.009,0.116,-1.495,-0.691,-1.369,30.35
11/14/2018 9:00,0.002,-0.001,0,0.009,0.114,-1.671,-0.867,-1.547,36.43
11/14/2018 9:15,0.002,0,0,0.009,0.125,-1.888,-1.478,-1.752,36.43
11/14/2018 9:30,0.002,0,0,0.009,0.126,-2.135,-1.797,-1.998,36.43
11/14/2018 9:45,0.002,0,0,0.009,0.116,-2.374,-2.052,-2.247,36.43
11/14/2018 10:00,0.002,0,0,0.009,0.045,-2.58,-2.335,-2.524,41.87
11/14/2018 10:15,0.002,0,0,0.009,0.015,-2.789,-2.282,-2.763,41.87
11/14/2018 10:30,0.002,-0.001,0,0.009,0.017,-2.994,-2.232,-2.967,41.87
11/14/2018 10:45,0.003,-0.001,0,0.009,0.11,-3.183,-2.329,-3.062,41.87
11/14/2018 11:00,0.003,-0.001,0,0.009,0.12,-3.33,-2.542,-3.199,45.21
11/14/2018 11:15,0.003,-0.001,0,0.009,0.114,-3.485,-2.707,-3.36,45.21
11/14/2018 11:30,0.003,-0.001,0,0.009,0.06,-3.612,-2.999,-3.541,45.21
11/14/2018 11:45,0.003,-0.001,0,0.009,0.015,-3.709,-3.085,-3.683,45.21
11/14/2018 12:00,0.003,-0.001,0,0.009,0.023,-3.805,-3.139,-3.771,48.7
11/14/2018 12:15,0.002,0,0,0.009,0.129,-3.826,-3.431,-3.686,48.7
11/14/2018 12:30,0.003,0.001,0,0.008,0.118,-3.86,-3.175,-3.73,48.7
11/14/2018 12:45,0.002,0,0,0.009,0.114,-3.828,-3.46,-3.703,48.7
11/14/2018 13:00,0.002,0,0,0.009,0.038,-3.63,-3.381,-3.581,50.67
11/14/2018 13:15,0.002,0,0,0.009,0.017,-3.263,-3.034,-3.235,50.67
11/14/2018 13:30,0.002,0,0,0.009,0.069,-3.092,-2.8,-3.012,50.67
11/14/2018 13:45,0.002,0,0,0.009,0.124,-2.993,-2.641,-2.858,50.67
11/14/2018 14:00,0.002,0,0,0.009,0.116,-2.907,-2.568,-2.78,52.66
11/14/2018 14:15,0.002,0,0,0.009,0.102,-2.798,-2.338,-2.685,52.66
11/14/2018 14:30,0.002,0,0,0.009,0.016,-2.605,-2.35,-2.578,52.66
11/14/2018 14:45,0.002,0,0,0.009,0.018,-2.022,-1.799,-1.993,52.66
11/14/2018 15:00,0.002,0,0,0.009,0.123,-1.644,-1.312,-1.51,53.38
11/14/2018 15:15,0.002,0,0,0.009,0.118,-1.495,-1.163,-1.366,53.38
11/14/2018 15:30,0.002,0,0,0.009,0.115,-1.293,-0.988,-1.167,53.38
11/14/2018 15:45,0.001,0,0,0.009,0.055,-1.042,-0.796,-0.977,53.38
11/14/2018 16:00,0.001,0,0,0.008,0.017,-0.707,-0.499,-0.681,53.54
11/14/2018 16:15,0.001,0,0,0.008,0.055,-0.482,-0.24,-0.418,53.54
11/14/2018 16:30,0.001,0,0,0.008,0.125,-0.336,-0.029,-0.202,53.54
11/14/2018 16:45,0.001,0,0,0.008,0.116,-0.213,0.085,-0.088,53.54
11/14/2018 17:00,0.002,0,0,0.008,0.113,-0.038,2.088,0.085,52.8
11/14/2018 17:15,0.002,-0.001,0,0.008,0.123,0.016,4.862,0.148,52.8
11/14/2018 17:30,0.002,-0.001,0,0.008,0.125,0.028,4.835,0.162,52.8
11/14/2018 17:45,0.002,-0.001,0,0.008,0.117,0.019,4.812,0.145,52.8
11/14/2018 18:00,0.002,-0.001,0,0.008,0.29,0.014,2.047,0.313,46.31
11/14/2018 18:15,0.001,0,0,0.008,0.207,0.008,0.733,0.224,46.31
11/14/2018 18:30,0.001,0.001,0,0.008,0.137,0.009,0.808,0.156,46.31
11/14/2018 18:45,0.001,0,0,0.008,0.14,0.009,0.539,0.158,46.31
11/14/2018 19:00,0.001,0,0,0.008,0.136,0.009,0.503,0.154,41.19
11/14/2018 19:15,0.001,0,0,0.008,0.129,0.01,0.462,0.148,41.19
11/14/2018 19:30,0.001,0,0,0.008,0.119,0.009,0.453,0.137,41.19
11/14/2018 19:45,0.001,0,0,0.008,0.116,0.009,0.614,0.134,41.19
11/14/2018 20:00,0.002,-0.001,0,0.008,0.124,0.008,0.857,0.141,38.73
11/14/2018 20:15,0.001,-0.001,0,0.008,0.127,0.008,0.826,0.143,38.73
11/14/2018 20:30,0.001,-0.001,0,0.008,0.117,0.009,0.807,0.134,38.73
11/14/2018 20:45,0.001,-0.001,0,0.008,0.097,0.008,0.794,0.113,38.73
11/14/2018 21:00,0.001,-0.001,0,0.008,0.014,0.008,0.712,0.03,36.29
11/14/2018 21:15,0.001,-0.001,0,0.008,0.017,0.008,2.191,0.033,36.29
11/14/2018 21:30,0.001,-0.001,0,0.009,0.11,0.008,3.993,0.127,36.29
11/14/2018 21:45,0.001,-0.001,0,0.009,0.122,0.008,4.053,0.139,36.29
11/14/2018 22:00,0.001,0,0,0.008,0.116,0.009,3.79,0.134,35.73
11/14/2018 22:15,0.001,0,0,0.009,0.095,0.008,3.677,0.113,35.73
11/14/2018 22:30,0.001,0,0,0.009,0.016,0.009,3.438,0.035,35.73
11/14/2018 22:45,0.001,0,0,0.009,0.033,0.009,1.025,0.052,35.73
11/14/2018 23:00,0.001,0,0,0.009,0.128,0.009,0.397,0.147,33.07
11/14/2018 23:15,0.001,0,0,0.009,0.118,0.01,0.386,0.138,33.07
11/14/2018 23:30,0.001,0,0,0.009,0.115,0.009,0.383,0.134,33.07
11/14/2018 23:45,0.001,0,0,0.009,0.039,0.009,0.306,0.058,33.07
11/15/2018 0:00,0.001,0,0,0.009,0.018,0.009,0.279,0.037,33.05
11/15/2018 0:15,0.001,0,0,0.009,0.09,0.009,0.349,0.109,33.05
11/15/2018 0:30,0.001,0,0,0.009,0.122,0.01,0.38,0.142,33.05
11/15/2018 0:45,0.001,0,0,0.009,0.116,0.009,0.373,0.135,33.05
11/15/2018 1:00,0.001,0,0,0.009,0.088,0.009,0.345,0.107,32.02
11/15/2018 1:15,0.001,0,0,0.009,0.016,0.009,0.276,0.035,32.02
11/15/2018 1:30,0.001,0,0,0.009,0.024,0.009,0.286,0.043,32.02
11/15/2018 1:45,0.001,0,0,0.009,0.128,0.01,0.386,0.148,32.02
11/15/2018 2:00,0.001,0,0,0.008,0.118,0.009,0.375,0.136,30.35
11/15/2018 2:15,0.001,0,0,0.008,0.114,0.009,0.373,0.132,30.35
11/15/2018 2:30,0.001,0,0,0.008,0.045,0.009,0.304,0.063,30.35
11/15/2018 2:45,0.001,0,0,0.008,0.017,0.009,0.278,0.035,30.35
11/15/2018 3:00,0.001,0,0,0.008,0.068,0.01,0.328,0.087,30.81
11/15/2018 3:15,0.001,0,0,0.008,0.123,0.009,0.38,0.141,30.81
11/15/2018 3:30,0.001,0,0,0.008,0.116,0.009,0.372,0.134,30.81
11/15/2018 3:45,0.001,0,0,0.008,0.1,0.009,0.358,0.118,30.81
11/15/2018 4:00,0.001,0,0,0.008,0.016,0.009,0.275,0.034,30.29
11/15/2018 4:15,0.001,0,0,0.008,0.017,0.01,0.278,0.036,30.29
11/15/2018 4:30,0.001,0,0,0.008,0.109,0.009,0.366,0.127,30.29
11/15/2018 4:45,0.001,0,0,0.008,0.118,0.009,0.374,0.136,30.29
11/15/2018 5:00,0.001,0,0,0.008,0.151,0.009,0.408,0.169,29.92
11/15/2018 5:15,0.001,-0.001,0,0.008,0.366,0.008,0.621,0.382,29.92
11/15/2018 5:30,0.001,0,0,0.008,0.105,0.01,0.511,0.124,29.92
11/15/2018 5:45,0.001,0,0,0.008,0.14,0.009,0.652,0.158,29.92
11/15/2018 6:00,0.001,0,0,0.008,0.138,0.008,0.601,0.155,29.18
11/15/2018 6:15,0.002,0,0,0.008,0.138,0.011,1.52,0.159,29.18
11/15/2018 6:30,0.001,0,0,0.008,0.138,0.021,0.582,0.168,29.18
11/15/2018 6:45,0.001,0,0,0.008,0.125,0.023,0.535,0.157,29.18
11/15/2018 7:00,0.001,0,0,0.008,0.124,0.013,0.473,0.146,29.25
11/15/2018 7:15,0.001,0,0,0.008,0.131,-0.039,0.497,0.101,29.25
11/15/2018 7:30,0.001,-0.001,0,0.009,0.125,-0.075,4.093,0.059,29.25
11/15/2018 7:45,0.001,-0.001,0,0.009,0.117,-0.107,3.973,0.019,29.25
11/15/2018 8:00,0.002,-0.001,0,0.009,0.114,-0.35,3.881,-0.226,33.9
11/15/2018 8:15,0.001,-0.001,0,0.009,0.043,-0.673,3.363,-0.621,33.9
11/15/2018 8:30,0.002,-0.001,0,0.009,0.016,-1.097,0.756,-1.071,33.9
11/15/2018 8:45,0.002,-0.001,0,0.009,0.124,-1.434,-0.565,-1.3,33.9
11/15/2018 9:00,0.002,0,0,0.009,0.119,-1.604,-1.169,-1.474,43.1
11/15/2018 9:15,0.002,0,0,0.009,0.116,-1.718,-1.295,-1.591,43.1
11/15/2018 9:30,0.002,0,0,0.008,0.072,-2.043,-1.582,-1.961,43.1
11/15/2018 9:45,0.002,0,0,0.008,0.017,-2.28,-1.906,-2.253,43.1
11/15/2018 10:00,0.002,0,0,0.009,0.06,-2.481,-2.164,-2.41,49.56
11/15/2018 10:15,0.002,0,0,0.009,0.126,-2.68,-2.307,-2.543,49.56
11/15/2018 10:30,0.002,0,0,0.009,0.117,-2.87,-2.51,-2.742,49.56
11/15/2018 10:45,0.002,0,0,0.009,0.115,-3.047,-2.686,-2.921,49.56
11/15/2018 11:00,0.002,0,0,0.009,0.026,-3.204,-2.805,-3.167,55.3
11/15/2018 11:15,0.002,0,0,0.009,0.018,-3.35,-3.074,-3.321,55.3
11/15/2018 11:30,0.002,0,0,0.009,0.109,-3.489,-2.99,-3.369,55.3
11/15/2018 11:45,0.002,0,0,0.009,0.121,-3.633,-3.082,-3.501,55.3
11/15/2018 12:00,0.002,0,0,0.009,0.116,-3.64,-3.296,-3.513,59.4
11/15/2018 12:15,0.002,0,0,0.009,0.078,-3.716,-3.408,-3.627,59.4
11/15/2018 12:30,0.002,0,0,0.009,0.016,-3.973,-3.725,-3.946,59.4
11/15/2018 12:45,0.003,0,0,0.009,0.035,-3.836,-3.362,-3.789,59.4
11/15/2018 13:00,0.003,0,0,0.008,0.13,-3.451,-2.541,-3.31,61.63
11/15/2018 13:15,0.002,0,0,0.008,0.119,-2.098,-1.72,-1.969,61.63
11/15/2018 13:30,0.002,0,0,0.009,0.115,-2.971,-2.63,-2.845,61.63
11/15/2018 13:45,0.002,0,0,0.009,0.122,-3.018,-2.673,-2.885,61.63
11/15/2018 14:00,0.002,0,0,0.009,0.127,-2.19,-1.818,-2.052,63.31
11/15/2018 14:15,0.002,0,0,0.009,0.116,-2.205,-1.807,-2.078,63.31
11/15/2018 14:30,0.002,-0.001,0,0.009,0.112,-1.834,-1.049,-1.712,63.31
11/15/2018 14:45,0.002,-0.001,0,0.009,0.11,-0.867,-0.069,-0.747,63.31
11/15/2018 15:00,0.002,-0.001,0,0.009,0.322,-1.427,-0.426,-1.095,63.73
11/15/2018 15:15,0.002,-0.001,0,0.009,0.186,-1.008,-0.16,-0.812,63.73
11/15/2018 15:30,0.002,0,0,0.008,0.133,-0.636,0.573,-0.493,63.73
11/15/2018 15:45,0.002,0.001,0,0.008,0.137,-0.873,0.577,-0.725,63.73
11/15/2018 16:00,0.002,0,0,0.008,0.135,-0.515,0.797,-0.37,62.83
11/15/2018 16:15,0.001,0,0,0.008,0.135,-0.321,0.172,-0.177,62.83
11/15/2018 16:30,0.001,0,0,0.009,0.128,-0.368,0.039,-0.23,62.83
11/15/2018 16:45,0.001,0,0,0.009,0.119,-0.252,0.093,-0.123,62.83
11/15/2018 17:00,0.001,0,0,0.008,0.128,-0.102,0.256,0.035,60.97
11/15/2018 17:15,0.001,0,0,0.008,0.129,-0.006,0.355,0.132,60.97
11/15/2018 17:30,0.001,0,0,0.008,0.118,0.026,0.375,0.153,60.97
11/15/2018 17:45,0.001,0,0,0.008,0.113,0.02,0.365,0.142,60.97
11/15/2018 18:00,0.001,0,0,0.008,0.016,0.017,0.265,0.042,55.04
11/15/2018 18:15,0.001,0,0,0.008,0.017,0.009,0.243,0.035,55.04
11/15/2018 18:30,0.001,0,0,0.008,0.118,0.009,0.331,0.136,55.04
11/15/2018 18:45,0.001,0,0,0.008,0.119,0.009,1.163,0.137,55.04
11/15/2018 19:00,0.002,-0.001,0,0.008,0.115,0.006,4.729,0.13,51.65
11/15/2018 19:15,0.002,0,0,0.008,0.128,0.008,4.579,0.146,51.65
11/15/2018 19:30,0.002,-0.001,0,0.008,0.129,0.007,4.439,0.145,51.65
11/15/2018 19:45,0.002,-0.001,0,0.008,0.125,0.007,4.699,0.141,51.65
11/15/2018 20:00,0.002,-0.001,0,0.008,0.115,0.007,4.456,0.131,49.4
11/15/2018 20:15,0.002,0,0,0.008,0.118,0.007,4.634,0.135,49.4
11/15/2018 20:30,0.002,0.001,0,0.008,0.127,0.007,3.542,0.145,49.4
11/15/2018 20:45,0.002,0,0,0.008,0.128,0.007,1.074,0.145,49.4
11/15/2018 21:00,0.002,-0.001,0,0.009,0.125,0.007,1.006,0.142,46.49
11/15/2018 21:15,0.002,0,0,0.009,0.114,0.008,0.949,0.133,46.49
11/15/2018 21:30,0.001,-0.001,0,0.008,0.064,0.008,0.761,0.08,46.49
11/15/2018 21:45,0.001,0.063,0,0.008,0.017,0.009,0.586,0.098,46.49
11/15/2018 22:00,0.001,0.297,0,0.008,0.058,0.01,0.593,0.374,43.23
11/15/2018 22:15,0.002,0.288,0,0.008,0.131,0.009,0.682,0.438,43.23
11/15/2018 22:30,0.002,0.277,0,0.008,0.12,0.009,0.667,0.416,43.23
11/15/2018 22:45,0.001,0.002,0,0.008,0.115,0.009,0.399,0.135,43.23
11/15/2018 23:00,0.001,0,0,0.008,0.059,0.009,0.337,0.077,42.58
11/15/2018 23:15,0.001,0,0,0.008,0.017,0.01,0.294,0.036,42.58
11/15/2018 23:30,0.001,0,0,0.008,0.091,0.009,0.361,0.109,42.58
11/15/2018 23:45,0.001,0,0,0.008,0.125,0.009,0.381,0.143,42.58
11/16/2018 0:00,0.001,0,0,0.008,0.117,0.009,0.371,0.135,42.19
11/16/2018 0:15,0.001,0,0,0.008,0.184,0.009,0.438,0.202,42.19
11/16/2018 0:30,0.001,-0.001,0,0.009,0.341,0.009,0.596,0.359,42.19
11/16/2018 0:45,0.001,0,0,0.008,0.11,0.009,0.364,0.128,42.19
11/16/2018 1:00,0.001,0,0,0.009,0.141,0.009,0.394,0.16,40.88
11/16/2018 1:15,0.001,0,0,0.009,0.138,0.009,0.391,0.157,40.88
11/16/2018 1:30,0.001,0,0,0.008,0.134,0.009,0.388,0.152,40.88
11/16/2018 1:45,0.001,0,0,0.009,0.122,0.01,0.377,0.142,40.88
11/16/2018 2:00,0.001,0,0,0.008,0.118,0.009,0.374,0.136,40.12
11/16/2018 2:15,0.001,0,0,0.009,0.12,0.009,0.374,0.139,40.12
11/16/2018 2:30,0.001,0,0,0.008,0.128,0.009,0.382,0.146,40.12
11/16/2018 2:45,0.001,0,0,0.008,0.125,0.009,0.378,0.143,40.12
11/16/2018 3:00,0.001,0,0,0.008,0.115,0.01,0.372,0.134,38.5
11/16/2018 3:15,0.001,0,0,0.008,0.053,0.009,0.309,0.071,38.5
11/16/2018 3:30,0.001,0,0,0.008,0.016,0.009,0.274,0.034,38.5
11/16/2018 3:45,0.001,0,0,0.008,0.024,0.009,0.282,0.042,38.5
11/16/2018 4:00,0.001,0,0,0.008,0.13,0.009,0.383,0.148,36.76
11/16/2018 4:15,0.001,0,0,0.008,0.118,0.01,0.375,0.137,36.76
11/16/2018 4:30,0.001,0,0,0.008,0.115,0.009,0.368,0.133,36.76
11/16/2018 4:45,0.001,0,0,0.008,0.055,0.009,0.311,0.073,36.76
11/16/2018 5:00,0.001,0,0,0.008,0.017,0.009,0.273,0.035,36.6
11/16/2018 5:15,0.001,0,0,0.008,0.053,0.009,0.309,0.071,36.6
11/16/2018 5:30,0.001,0,0,0.008,0.126,0.01,0.379,0.145,36.6
11/16/2018 5:45,0.001,0,0,0.008,0.116,0.009,0.496,0.134,36.6
11/16/2018 6:00,0.001,0.001,0,0.008,0.114,0.009,0.613,0.133,36.25
11/16/2018 6:15,0.001,0.191,0,0.008,0.026,0.012,0.588,0.238,36.25
