Time,air1,clotheswasher1,dishwasher1,furnace1,refrigerator1,Sum of Power,temperature
2018-06-09 11:30:00,0.903,0.0,0.001,0.535,0.122,1.561,85.44
2018-06-09 11:45:00,0.001,0.0,0.001,0.214,0.111,0.327,85.44
2018-06-09 12:00:00,0.002,0.0,0.001,0.502,0.067,0.5720000000000001,88.59
2018-06-09 12:15:00,0.001,0.0,0.0,0.213,0.001,0.215,88.59
2018-06-09 12:30:00,0.002,0.0,0.001,0.546,0.001,0.55,88.59
2018-06-09 12:45:00,0.001,0.0,0.0,0.214,0.001,0.216,88.59
2018-06-09 13:00:00,0.002,0.0,0.001,0.5479999999999999,0.113,0.6639999999999999,90.07
2018-06-09 13:15:00,0.001,0.0,0.001,0.214,0.12300000000000001,0.339,90.07
2018-06-09 13:30:00,0.002,0.0,0.001,0.606,0.12300000000000001,0.732,90.07
2018-06-09 13:45:00,0.092,0.0,0.001,0.235,0.125,0.45299999999999996,90.07
2018-06-09 14:00:00,0.7509999999999999,0.0,0.001,0.609,0.124,1.4849999999999999,91.23
2018-06-09 14:15:00,0.001,0.0,0.001,0.212,0.125,0.33899999999999997,91.23
2018-06-09 14:30:00,0.002,0.0,0.001,0.5429999999999999,0.134,0.6799999999999999,91.23
2018-06-09 14:45:00,1.018,0.0,0.001,0.46399999999999997,0.135,1.6179999999999999,91.23
2018-06-09 15:00:00,0.002,0.0,0.001,0.358,0.12300000000000001,0.484,93.43
2018-06-09 15:15:00,0.002,0.0,0.001,0.213,0.062,0.278,93.43
2018-06-09 15:30:00,0.003,0.001,0.001,0.5710000000000001,0.039,0.6150000000000001,93.43
2018-06-09 15:45:00,0.002,0.0,0.001,0.212,0.147,0.362,93.43
2018-06-09 16:00:00,0.003,0.0,0.001,0.5660000000000001,0.146,0.7160000000000001,93.36
2018-06-09 16:15:00,0.002,0.0,0.001,0.217,0.14800000000000002,0.368,93.36
2018-06-09 16:30:00,0.684,0.0,0.001,0.618,0.14800000000000002,1.451,93.36
2018-06-09 16:45:00,2.461,0.0,0.001,0.672,0.147,3.2809999999999997,93.36
2018-06-09 17:00:00,2.4819999999999998,0.027000000000000003,0.001,0.6709999999999999,0.145,3.3259999999999996,86.82
2018-06-09 17:15:00,1.319,0.16399999999999998,0.001,0.498,0.14300000000000002,2.125,86.82
2018-06-09 17:30:00,2.495,0.005,0.001,0.667,0.129,3.297,86.82
2018-06-09 17:45:00,1.35,0.0,0.001,0.502,0.13699999999999998,1.99,86.82
2018-06-09 18:00:00,1.4680000000000002,0.011000000000000001,0.001,0.525,0.14400000000000002,2.149,83.33
2018-06-09 18:15:00,1.992,0.004,0.001,0.616,0.145,2.758,83.33
2018-06-09 18:30:00,1.82,0.0,0.001,0.541,0.14400000000000002,2.5060000000000002,83.33
2018-06-09 18:45:00,0.885,0.0,0.001,0.41200000000000003,0.136,1.4340000000000002,83.33
2018-06-09 19:00:00,1.5119999999999998,0.0,0.001,0.526,0.127,2.1659999999999995,84.62
2018-06-09 19:15:00,2.134,0.0,0.001,0.597,0.35,3.082,84.62
2018-06-09 19:30:00,1.195,0.0,0.001,0.45299999999999996,0.14800000000000002,1.7970000000000002,84.62
2018-06-09 19:45:00,0.943,0.0,0.001,0.41600000000000004,0.128,1.488,84.62
2018-06-09 20:00:00,1.858,0.0,0.001,0.5770000000000001,0.134,2.57,83.37
2018-06-09 20:15:00,1.2790000000000001,0.0,0.001,0.428,0.131,1.839,83.37
2018-06-09 20:30:00,0.769,0.0,0.001,0.384,0.129,1.283,83.37
2018-06-09 20:45:00,2.084,0.0,0.001,0.608,0.12,2.813,83.37
2018-06-09 21:00:00,0.982,0.0,0.001,0.381,0.131,1.4949999999999999,81.81
2018-06-09 21:15:00,0.9309999999999999,0.0,0.001,0.41,0.145,1.4869999999999999,81.81
2018-06-09 21:30:00,1.653,0.0,0.001,0.561,0.146,2.3609999999999998,81.81
2018-06-09 21:45:00,1.5419999999999998,0.0,0.001,0.518,0.15,2.211,81.81
2018-06-09 22:00:00,1.357,0.0,0.001,0.527,0.145,2.03,79.85
2018-06-09 22:15:00,1.817,0.0,0.001,0.603,0.14800000000000002,2.569,79.85
2018-06-09 22:30:00,1.153,0.0,0.001,0.469,0.146,1.7689999999999997,79.85
2018-06-09 22:45:00,0.9740000000000001,0.0,0.001,0.451,0.147,1.5730000000000002,79.85
2018-06-09 23:00:00,2.131,0.0,0.001,0.672,0.14300000000000002,2.947,79.2
2018-06-09 23:15:00,1.2890000000000001,0.0,0.001,0.473,0.138,1.9009999999999998,79.2
2018-06-09 23:30:00,1.097,0.0,0.001,0.475,0.14400000000000002,1.717,79.2
2018-06-09 23:45:00,1.7790000000000001,0.0,0.03,0.609,0.14400000000000002,2.5620000000000003,79.2
2018-06-10 00:00:00,1.192,-0.001,0.777,0.439,0.145,2.552,77.83
2018-06-10 00:15:00,0.522,-0.001,0.47200000000000003,0.35700000000000004,0.139,1.489,77.83
2018-06-10 00:30:00,1.2,0.0,0.158,0.494,0.142,1.9939999999999998,77.83
2018-06-10 00:45:00,1.13,-0.002,0.884,0.5579999999999999,0.14300000000000002,2.713,77.83
2018-06-10 01:00:00,0.353,-0.002,1.111,0.276,0.14300000000000002,1.881,77.21
2018-06-10 01:15:00,0.7759999999999999,0.0,0.153,0.414,0.139,1.482,77.21
2018-06-10 01:30:00,0.958,0.0,0.001,0.414,0.133,1.506,77.21
2018-06-10 01:45:00,0.111,0.0,0.001,0.39299999999999996,0.14,0.645,77.21
2018-06-10 02:00:00,1.212,0.0,0.001,0.46399999999999997,0.14,1.8169999999999997,76.55
2018-06-10 02:15:00,0.001,0.0,0.001,0.375,0.14,0.517,76.55
2018-06-10 02:30:00,1.146,0.0,0.001,0.483,0.134,1.7639999999999998,76.55
2018-06-10 02:45:00,0.001,0.0,0.001,0.29100000000000004,0.128,0.42100000000000004,76.55
2018-06-10 03:00:00,0.995,0.0,0.001,0.462,0.285,1.7429999999999999,76.76
2018-06-10 03:15:00,0.001,0.0,0.001,0.313,0.19899999999999998,0.514,76.76
2018-06-10 03:30:00,0.943,0.0,0.001,0.415,0.131,1.49,76.76
2018-06-10 03:45:00,0.001,0.0,0.001,0.377,0.151,0.53,76.76
2018-06-10 04:00:00,0.336,0.0,0.001,0.309,0.146,0.792,77.03
2018-06-10 04:15:00,0.6459999999999999,0.0,0.001,0.45399999999999996,0.14300000000000002,1.244,77.03
2018-06-10 04:30:00,0.922,0.0,0.001,0.40700000000000003,0.138,1.468,77.03
2018-06-10 04:45:00,0.156,0.0,0.001,0.415,0.13699999999999998,0.709,77.03
2018-06-10 05:00:00,1.062,0.0,0.001,0.439,0.14,1.642,77.26
2018-06-10 05:15:00,0.057999999999999996,0.0,0.001,0.384,0.14,0.583,77.26
2018-06-10 05:30:00,0.669,0.0,0.001,0.426,0.14,1.2360000000000002,77.26
2018-06-10 05:45:00,0.249,0.0,0.001,0.39799999999999996,0.13,0.7779999999999999,77.26
2018-06-10 06:00:00,0.001,0.0,0.001,0.39899999999999997,0.131,0.532,77.31
2018-06-10 06:15:00,0.001,0.0,0.001,0.395,0.13699999999999998,0.534,77.31
2018-06-10 06:30:00,0.8170000000000001,0.0,0.001,0.447,0.138,1.403,77.31
2018-06-10 06:45:00,0.001,0.0,0.001,0.369,0.138,0.509,77.31
2018-06-10 07:00:00,0.001,0.0,0.001,0.419,0.131,0.552,77.21
2018-06-10 07:15:00,0.331,0.0,0.001,0.449,0.12300000000000001,0.904,77.21
2018-06-10 07:30:00,0.44299999999999995,0.0,0.001,0.354,0.133,0.9309999999999999,77.21
2018-06-10 07:45:00,0.001,0.0,0.001,0.385,0.135,0.522,77.21
2018-06-10 08:00:00,0.774,0.0,0.001,0.425,0.136,1.3359999999999999,78.86
2018-06-10 08:15:00,0.001,0.0,0.001,0.387,0.128,0.517,78.86
2018-06-10 08:30:00,0.18600000000000003,0.0,0.001,0.424,0.121,0.732,78.86
2018-06-10 08:45:00,0.589,0.0,0.001,0.428,0.02,1.038,78.86
2018-06-10 09:00:00,0.001,0.0,0.001,0.409,0.040999999999999995,0.45199999999999996,81.35
2018-06-10 09:15:00,0.768,0.0,0.001,0.5770000000000001,0.138,1.484,81.35
2018-06-10 09:30:00,0.057,0.0,0.001,0.289,0.133,0.48,81.35
2018-06-10 09:45:00,0.002,0.0,0.001,0.42200000000000004,0.12300000000000001,0.548,81.35
2018-06-10 10:00:00,0.821,0.0,0.001,0.442,0.127,1.391,83.97
2018-06-10 10:15:00,0.002,0.0,0.001,0.431,0.134,0.5680000000000001,83.97
2018-06-10 10:30:00,0.001,0.0,0.001,0.311,0.134,0.447,83.97
2018-06-10 10:45:00,0.002,0.0,0.001,0.44,0.12300000000000001,0.5660000000000001,83.97
2018-06-10 11:00:00,0.001,0.0,0.001,0.303,0.122,0.427,86.83
2018-06-10 11:15:00,0.721,0.0,0.001,0.584,0.272,1.578,86.83
2018-06-10 11:30:00,0.001,0.0,0.001,0.22399999999999998,0.19399999999999998,0.41999999999999993,86.83
2018-06-10 11:45:00,0.002,0.0,0.001,0.45799999999999996,0.129,0.59,86.83
2018-06-10 12:00:00,0.001,0.0,0.001,0.285,0.132,0.419,88.91
2018-06-10 12:15:00,0.002,0.0,0.001,0.469,0.136,0.608,88.91
2018-06-10 12:30:00,0.258,0.0,0.001,0.402,0.142,0.803,88.91
2018-06-10 12:45:00,0.002,0.0,0.001,0.47700000000000004,0.13699999999999998,0.617,88.91
2018-06-10 13:00:00,0.002,0.001,0.001,0.34700000000000003,0.126,0.47700000000000004,91.27
2018-06-10 13:15:00,0.002,0.0,0.001,0.48200000000000004,0.131,0.6160000000000001,91.27
2018-06-10 13:30:00,0.002,0.0,0.001,0.31,0.13699999999999998,0.44999999999999996,91.27
2018-06-10 13:45:00,0.002,0.0,0.001,0.494,0.138,0.635,91.27
2018-06-10 14:00:00,0.001,0.0,0.001,0.303,0.126,0.431,92.77
2018-06-10 14:15:00,0.002,0.0,0.001,0.502,0.124,0.629,92.77
2018-06-10 14:30:00,0.002,0.0,0.001,0.285,0.136,0.424,92.77
2018-06-10 14:45:00,0.002,0.0,0.001,0.511,0.13699999999999998,0.651,92.77
2018-06-10 15:00:00,0.001,0.0,0.001,0.276,0.13699999999999998,0.41500000000000004,94.12
2018-06-10 15:15:00,0.002,0.0,0.001,0.52,0.131,0.654,94.12
2018-06-10 15:30:00,0.002,0.0,0.001,0.294,0.122,0.419,94.12
2018-06-10 15:45:00,0.002,0.0,0.001,0.528,0.025,0.556,94.12
2018-06-10 16:00:00,0.002,0.0,0.001,0.284,0.037000000000000005,0.32399999999999995,95.29
2018-06-10 16:15:00,0.003,0.0,0.001,0.535,0.139,0.678,95.29
2018-06-10 16:30:00,0.002,0.0,0.001,0.276,0.134,0.41300000000000003,95.29
2018-06-10 16:45:00,0.003,0.0,0.001,0.545,0.124,0.673,95.29
2018-06-10 17:00:00,0.002,0.0,0.001,0.265,0.129,0.397,95.7
2018-06-10 17:15:00,0.003,0.0,0.001,0.552,0.135,0.6910000000000001,95.7
2018-06-10 17:30:00,0.003,-0.001,0.001,0.215,0.14800000000000002,0.366,95.7
2018-06-10 17:45:00,2.039,-0.001,0.001,0.66,0.14800000000000002,2.8470000000000004,95.7
2018-06-10 18:00:00,2.544,0.0,0.001,0.6679999999999999,0.15,3.363,95.06
2018-06-10 18:15:00,2.5580000000000003,0.0,0.001,0.664,0.15,3.373,95.06
2018-06-10 18:30:00,2.224,0.0,0.001,0.6509999999999999,0.188,3.064,95.06
2018-06-10 18:45:00,1.476,0.0,0.001,0.469,0.15,2.0959999999999996,95.06
2018-06-10 19:00:00,1.27,0.0,0.001,0.47700000000000004,0.149,1.897,93.41
2018-06-10 19:15:00,1.329,0.0,0.001,0.488,0.149,1.9669999999999999,93.41
2018-06-10 19:30:00,2.053,0.0,0.001,0.61,0.313,2.977,93.41
2018-06-10 19:45:00,1.5659999999999998,0.0,0.001,0.479,0.20800000000000002,2.254,93.41
2018-06-10 20:00:00,0.987,0.0,0.001,0.425,0.138,1.5510000000000002,91.02
2018-06-10 20:15:00,1.774,0.225,0.001,0.5589999999999999,0.14400000000000002,2.7030000000000003,91.02
2018-06-10 20:30:00,1.662,0.243,0.001,0.48700000000000004,0.139,2.532,91.02
2018-06-10 20:45:00,1.0759999999999998,0.08800000000000001,0.001,0.431,0.161,1.757,91.02
2018-06-10 21:00:00,1.325,0.0,0.001,0.474,0.13699999999999998,1.9369999999999998,87.88
2018-06-10 21:15:00,1.984,0.0,0.001,0.5820000000000001,0.14300000000000002,2.71,87.88
2018-06-10 21:30:00,1.5419999999999998,0.0,0.001,0.465,0.146,2.1539999999999995,87.88
2018-06-10 21:45:00,1.032,0.0,0.001,0.424,0.174,1.6309999999999998,87.88
2018-06-10 22:00:00,1.3219999999999998,-0.001,0.001,0.474,0.14300000000000002,1.9389999999999998,85.1
2018-06-10 22:15:00,2.0140000000000002,-0.001,0.001,0.589,0.135,2.7380000000000004,85.1
2018-06-10 22:30:00,1.4680000000000002,0.0,0.001,0.452,0.131,2.052,85.1
2018-06-10 22:45:00,1.062,0.0,0.001,0.42700000000000005,0.171,1.661,85.1
2018-06-10 23:00:00,1.5390000000000001,0.0,0.001,0.508,0.14400000000000002,2.192,83.3
2018-06-10 23:15:00,1.8119999999999998,0.0,0.001,0.555,0.14400000000000002,2.512,83.3
2018-06-10 23:30:00,0.63,0.0,0.001,0.311,0.134,1.076,83.3
2018-06-10 23:45:00,1.048,0.0,0.001,0.452,0.161,1.662,83.3
2018-06-11 00:00:00,1.537,0.0,0.001,0.546,0.14,2.2239999999999998,81.06
2018-06-11 00:15:00,0.33,0.0,0.001,0.28800000000000003,0.141,0.76,81.06
2018-06-11 00:30:00,1.135,0.0,0.001,0.451,0.141,1.728,81.06
2018-06-11 00:45:00,1.393,0.0,0.001,0.474,0.162,2.03,81.06
2018-06-11 01:00:00,0.048,0.0,0.001,0.24,0.13,0.419,80.16
2018-06-11 01:15:00,1.329,0.0,0.001,0.562,0.14,2.032,80.16
2018-06-11 01:30:00,0.48100000000000004,0.0,0.001,0.376,0.141,0.9990000000000001,80.16
2018-06-11 01:45:00,1.093,0.0,0.001,0.456,0.16899999999999998,1.7189999999999999,80.16
2018-06-11 02:00:00,1.288,0.0,0.001,0.494,0.14300000000000002,1.926,79.45
2018-06-11 02:15:00,0.364,0.0,0.001,0.27699999999999997,0.129,0.7709999999999999,79.45
2018-06-11 02:30:00,0.858,0.011000000000000001,0.0,0.41600000000000004,0.136,1.4210000000000003,79.45
2018-06-11 02:45:00,1.78,0.0,0.001,0.597,0.14400000000000002,2.5220000000000002,79.45
2018-06-11 03:00:00,0.457,0.0,0.0,0.299,0.171,0.927,78.94
2018-06-11 03:15:00,0.78,0.0,0.001,0.442,0.22899999999999998,1.452,78.94
2018-06-11 03:30:00,1.2819999999999998,0.0,0.001,0.579,0.237,2.0989999999999998,78.94
2018-06-11 03:45:00,0.7559999999999999,0.0,0.0,0.36200000000000004,0.135,1.253,78.94
2018-06-11 04:00:00,0.465,0.0,0.0,0.349,0.139,0.9530000000000001,78.46
2018-06-11 04:15:00,1.0590000000000002,0.0,0.001,0.469,0.162,1.6909999999999998,78.46
2018-06-11 04:30:00,0.001,0.0,0.0,0.318,0.134,0.453,78.46
2018-06-11 04:45:00,1.0979999999999999,0.0,0.001,0.478,0.133,1.7099999999999997,78.46
2018-06-11 05:00:00,0.293,0.0,0.0,0.386,0.132,0.811,77.8
2018-06-11 05:15:00,0.7020000000000001,0.0,0.0,0.4,0.165,1.2670000000000001,77.8
2018-06-11 05:30:00,1.8090000000000002,0.0,0.001,0.639,0.147,2.5959999999999996,77.8
2018-06-11 05:45:00,2.224,0.0,0.001,0.674,0.15,3.049,77.8
2018-06-11 06:00:00,2.22,0.0,0.001,0.674,0.15,3.045,77.89
2018-06-11 06:15:00,2.22,0.0,0.001,0.6759999999999999,0.17600000000000002,3.0730000000000004,77.89
2018-06-11 06:30:00,1.334,0.0,0.001,0.536,0.14800000000000002,2.019,77.89
2018-06-11 06:45:00,2.199,0.0,0.001,0.664,0.14400000000000002,3.008,77.89
2018-06-11 07:00:00,1.2690000000000001,0.0,0.001,0.517,0.135,1.922,78.04
2018-06-11 07:15:00,1.368,0.0,0.001,0.5379999999999999,0.17300000000000001,2.08,78.04
2018-06-11 07:30:00,1.751,0.0,0.001,0.618,0.14400000000000002,2.514,78.04
2018-06-11 07:45:00,1.395,0.0,0.001,0.501,0.14400000000000002,2.041,78.04
2018-06-11 08:00:00,1.112,0.0,0.001,0.486,0.141,1.74,78.95
2018-06-11 08:15:00,1.7890000000000001,0.0,0.001,0.63,0.161,2.581,78.95
2018-06-11 08:30:00,1.053,0.0,0.001,0.43,0.136,1.6199999999999997,78.95
2018-06-11 08:45:00,0.677,0.0,0.0,0.395,0.142,1.214,78.95
2018-06-11 09:00:00,1.4969999999999999,0.0,0.001,0.568,0.142,2.2079999999999997,81.37
2018-06-11 09:15:00,1.3869999999999998,0.0,0.001,0.499,0.161,2.0479999999999996,81.37
2018-06-11 09:30:00,0.624,0.0,0.0,0.384,0.146,1.154,81.37
2018-06-11 09:45:00,0.8220000000000001,0.0,0.001,0.42700000000000005,0.128,1.3780000000000001,81.37
2018-06-11 10:00:00,1.29,0.0,0.001,0.525,0.13699999999999998,1.9529999999999998,83.47
2018-06-11 10:15:00,0.001,0.0,0.0,0.218,0.14,0.359,83.47
2018-06-11 10:30:00,0.002,0.0,0.001,0.45,0.174,0.627,83.47
2018-06-11 10:45:00,0.001,0.0,0.0,0.27899999999999997,0.131,0.411,83.47
2018-06-11 11:00:00,0.002,0.0,0.001,0.45799999999999996,0.16899999999999998,0.6299999999999999,87.34
2018-06-11 11:15:00,0.002,0.0,0.0,0.272,0.321,0.595,87.34
2018-06-11 11:30:00,0.002,0.0,0.001,0.46799999999999997,0.124,0.595,87.34
2018-06-11 11:45:00,0.001,0.0,0.001,0.271,0.185,0.458,87.34
2018-06-11 12:00:00,0.002,0.0,0.001,0.48,0.159,0.642,88.84
2018-06-11 12:15:00,0.001,0.0,0.001,0.264,0.152,0.41800000000000004,88.84
2018-06-11 12:30:00,0.002,0.0,0.001,0.488,0.149,0.64,88.84
2018-06-11 12:45:00,0.001,0.0,0.001,0.308,0.147,0.45699999999999996,88.84
2018-06-11 13:00:00,0.002,0.0,0.001,0.49700000000000005,0.168,0.668,90.94
2018-06-11 13:15:00,0.001,0.0,0.001,0.298,0.14800000000000002,0.448,90.94
2018-06-11 13:30:00,0.002,0.0,0.001,0.506,0.14800000000000002,0.657,90.94
2018-06-11 13:45:00,0.008,0.0,0.001,0.265,0.14400000000000002,0.41800000000000004,90.94
2018-06-11 14:00:00,2.252,0.0,0.001,0.6709999999999999,0.179,3.1029999999999993,92.3
2018-06-11 14:15:00,1.286,0.0,0.001,0.514,0.15,1.9509999999999998,92.3
2018-06-11 14:30:00,0.146,0.0,0.001,0.24,0.149,0.536,92.3
2018-06-11 14:45:00,1.229,0.0,0.001,0.501,0.14800000000000002,1.879,92.3
2018-06-11 15:00:00,1.1320000000000001,0.0,0.001,0.434,0.165,1.732,93.56
2018-06-11 15:15:00,0.735,0.0,0.001,0.39899999999999997,0.141,1.276,93.56
2018-06-11 15:30:00,1.011,0.0,0.001,0.45399999999999996,0.146,1.6119999999999997,93.56
2018-06-11 15:45:00,1.554,0.0,0.001,0.5379999999999999,0.146,2.239,93.56
2018-06-11 16:00:00,0.805,0.0,0.001,0.37799999999999995,0.177,1.361,94.45
2018-06-11 16:15:00,0.7659999999999999,0.0,0.001,0.401,0.142,1.3099999999999998,94.45
2018-06-11 16:30:00,2.451,0.0,0.001,0.665,0.15,3.267,94.45
2018-06-11 16:45:00,0.99,0.0,0.001,0.439,0.15,1.5799999999999998,94.45
2018-06-11 17:00:00,1.5519999999999998,0.0,0.001,0.542,0.177,2.272,94.98
2018-06-11 17:15:00,2.138,0.0,0.001,0.6,0.152,2.891,94.98
2018-06-11 17:30:00,0.838,0.0,0.001,0.405,0.151,1.395,94.98
2018-06-11 17:45:00,1.084,0.0,0.001,0.447,0.149,1.681,94.98
2018-06-11 18:00:00,1.811,0.0,0.001,0.5760000000000001,0.17800000000000002,2.566,94.35
2018-06-11 18:15:00,1.614,0.0,0.001,0.49700000000000005,0.14400000000000002,2.2560000000000002,94.35
2018-06-11 18:30:00,1.034,0.0,0.001,0.436,0.139,1.6099999999999999,94.35
2018-06-11 18:45:00,0.983,0.0,0.001,0.425,0.146,1.555,94.35
2018-06-11 19:00:00,1.841,0.0,0.001,0.5760000000000001,0.387,2.805,93.22
2018-06-11 19:15:00,1.271,0.0,0.001,0.426,0.107,1.8049999999999997,93.22
2018-06-11 19:30:00,0.645,0.0,0.001,0.36200000000000004,0.149,1.157,93.22
2018-06-11 19:45:00,1.7930000000000001,0.0,0.001,0.561,0.188,2.543,93.22
2018-06-11 20:00:00,1.449,0.0,0.001,0.45299999999999996,0.154,2.057,91.2
2018-06-11 20:15:00,0.648,0.0,0.001,0.361,0.152,1.162,91.2
2018-06-11 20:30:00,1.244,0.0,0.001,0.461,0.151,1.857,91.2
2018-06-11 20:45:00,1.5759999999999998,0.0,0.001,0.52,0.175,2.2719999999999994,91.2
2018-06-11 21:00:00,1.327,0.0,0.001,0.43200000000000005,0.15,1.9099999999999997,88.6
2018-06-11 21:15:00,0.703,0.0,0.001,0.366,0.15,1.2199999999999998,88.6
2018-06-11 21:30:00,2.343,0.0,0.001,0.647,0.15,3.1409999999999996,88.6
2018-06-11 21:45:00,1.508,-0.001,0.001,0.45899999999999996,0.149,2.116,88.6
2018-06-11 22:00:00,1.7519999999999998,0.001,0.001,0.542,0.153,2.4489999999999994,85.5
2018-06-11 22:15:00,2.263,0.0,0.001,0.5870000000000001,0.152,3.003,85.5
2018-06-11 22:30:00,0.379,0.0,0.001,0.313,0.152,0.8450000000000001,85.5
2018-06-11 22:45:00,2.217,0.0,0.001,0.628,0.151,2.997,85.5
2018-06-11 23:00:00,1.095,0.0,0.001,0.39399999999999996,0.149,1.6389999999999998,83.64
2018-06-11 23:15:00,0.7040000000000001,0.0,0.001,0.37200000000000005,0.149,1.2260000000000002,83.64
2018-06-11 23:30:00,1.7369999999999999,0.0,0.001,0.551,0.149,2.4379999999999997,83.64
2018-06-11 23:45:00,1.714,0.0,0.001,0.505,0.149,2.3689999999999998,83.64
2018-06-12 00:00:00,0.9129999999999999,0.0,0.001,0.41100000000000003,0.14800000000000002,1.4729999999999999,81.46
2018-06-12 00:15:00,0.977,0.0,0.001,0.424,0.14800000000000002,1.5499999999999998,81.46
2018-06-12 00:30:00,1.7590000000000001,0.0,0.001,0.565,0.147,2.472,81.46
2018-06-12 00:45:00,1.6369999999999998,0.0,0.001,0.51,0.147,2.2949999999999995,81.46
2018-06-12 01:00:00,0.161,0.0,0.001,0.27399999999999997,0.146,0.582,79.88
2018-06-12 01:15:00,1.2819999999999998,0.0,0.001,0.489,0.145,1.9169999999999998,79.88
2018-06-12 01:30:00,1.4169999999999998,0.0,0.001,0.47200000000000003,0.133,2.0229999999999997,79.88
2018-06-12 01:45:00,2.451,0.0,0.001,0.6679999999999999,0.141,3.261,79.88
2018-06-12 02:00:00,2.43,0.0,0.001,0.67,0.14300000000000002,3.2439999999999998,79.37
2018-06-12 02:15:00,2.412,0.0,0.001,0.669,0.14400000000000002,3.226,79.37
2018-06-12 02:30:00,1.49,0.0,0.001,0.541,0.14300000000000002,2.175,79.37
2018-06-12 02:45:00,2.362,-0.001,0.001,0.6679999999999999,0.312,3.342,79.37
2018-06-12 03:00:00,1.197,0.0,0.001,0.489,0.18600000000000003,1.8729999999999998,79.65
2018-06-12 03:15:00,2.3209999999999997,0.0,0.001,0.6659999999999999,0.132,3.1199999999999997,79.65
2018-06-12 03:30:00,1.28,0.0,0.001,0.508,0.139,1.928,79.65
2018-06-12 03:45:00,1.383,0.0,0.001,0.531,0.135,2.05,79.65
2018-06-12 04:00:00,1.92,0.0,0.001,0.597,0.133,2.651,79.11
2018-06-12 04:15:00,1.013,0.0,0.001,0.462,0.127,1.6029999999999998,79.11
2018-06-12 04:30:00,0.914,0.0,0.001,0.445,0.12300000000000001,1.483,79.11
2018-06-12 04:45:00,1.604,0.0,0.001,0.586,0.13699999999999998,2.328,79.11
2018-06-12 05:00:00,1.235,0.0,0.001,0.465,0.14300000000000002,1.844,78.91
2018-06-12 05:15:00,0.544,0.0,0.0,0.368,0.142,1.054,78.91
2018-06-12 05:30:00,0.9420000000000001,0.0,0.001,0.451,0.133,1.5270000000000001,78.91
2018-06-12 05:45:00,1.181,0.0,0.001,0.501,0.127,1.8099999999999998,78.91
2018-06-12 06:00:00,0.537,0.0,0.0,0.322,0.134,0.993,78.34
2018-06-12 06:15:00,0.696,0.0,0.0,0.401,0.138,1.2349999999999999,78.34
2018-06-12 06:30:00,1.229,0.0,0.001,0.512,0.139,1.881,78.34
2018-06-12 06:45:00,0.6829999999999999,0.0,0.001,0.444,0.134,1.262,78.34
2018-06-12 07:00:00,0.44799999999999995,0.0,0.0,0.35100000000000003,0.125,0.9239999999999999,78.41
2018-06-12 07:15:00,1.328,0.0,0.001,0.5329999999999999,0.127,1.9889999999999999,78.41
2018-06-12 07:30:00,0.883,0.0,0.001,0.395,0.135,1.414,78.41
2018-06-12 07:45:00,0.301,0.0,0.0,0.321,0.136,0.758,78.41
2018-06-12 08:00:00,1.136,0.0,0.001,0.494,0.13,1.7609999999999997,79.3
2018-06-12 08:15:00,0.732,0.0,0.001,0.517,0.12300000000000001,1.373,79.3
2018-06-12 08:30:00,0.315,0.0,0.0,0.324,0.032,0.671,79.3
2018-06-12 08:45:00,1.0759999999999998,0.0,0.001,0.483,0.019,1.5789999999999995,79.3
2018-06-12 09:00:00,0.387,0.0,0.0,0.293,0.113,0.7929999999999999,81.47
2018-06-12 09:15:00,0.691,0.0,0.0,0.40399999999999997,0.136,1.2309999999999999,81.47
2018-06-12 09:30:00,1.073,0.0,0.001,0.484,0.126,1.6839999999999997,81.47
2018-06-12 09:45:00,0.001,0.0,0.0,0.304,0.124,0.429,81.47
2018-06-12 10:00:00,1.021,0.0,0.001,0.474,0.134,1.63,83.75
2018-06-12 10:15:00,0.001,0.0,0.0,0.28600000000000003,0.136,0.42300000000000004,83.75
2018-06-12 10:30:00,0.001,0.0,0.0,0.21100000000000002,0.129,0.341,83.75
2018-06-12 10:45:00,0.002,0.0,0.001,0.479,0.124,0.606,83.75
2018-06-12 11:00:00,0.001,0.0,0.0,0.264,0.21100000000000002,0.47600000000000003,86.43
2018-06-12 11:15:00,0.002,0.0,0.001,0.488,0.256,0.747,86.43
2018-06-12 11:30:00,0.001,0.0,0.001,0.255,0.14300000000000002,0.4,86.43
2018-06-12 11:45:00,0.002,0.0,0.001,0.498,0.151,0.652,86.43
2018-06-12 12:00:00,0.001,0.0,0.001,0.284,0.146,0.43199999999999994,88.97
2018-06-12 12:15:00,0.728,0.0,0.001,0.633,0.14400000000000002,1.5060000000000002,88.97
2018-06-12 12:30:00,0.10400000000000001,0.0,0.001,0.28,0.141,0.526,88.97
2018-06-12 12:45:00,0.002,0.0,0.001,0.456,0.13,0.589,88.97
2018-06-12 13:00:00,0.001,0.0,0.001,0.249,0.136,0.387,91.65
2018-06-12 13:15:00,0.002,0.0,0.001,0.527,0.14,0.67,91.65
2018-06-12 13:30:00,0.001,0.0,0.001,0.239,0.14,0.381,91.65
2018-06-12 13:45:00,0.002,0.0,0.001,0.535,0.14,0.678,91.65
2018-06-12 14:00:00,0.001,0.0,0.001,0.221,0.129,0.352,93.25
2018-06-12 14:15:00,0.002,0.0,0.001,0.544,0.126,0.673,93.25
2018-06-12 14:30:00,0.002,0.0,0.001,0.213,0.136,0.352,93.25
